,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom,alg_bloom_num,temp_diff,type_enc,strat_enc,do_cat
438,CBR,201409,24.4,21.775,0.3375,235106.1888682349,18.25333333333333,1.3766666666666665,44787.05,Ag,,39.9485,-83.7459,bloom,1,2.625,0,2,0
439,CBR,201507,24.95,21.575,0.3125,22174.330513056044,22.177419354838708,3.3483870967741933,52850.25193548387,Ag,,39.9485,-83.7459,bloom,1,3.375,0,2,0
440,CBR,201509,21.633333333333336,21.293333333333333,7.061333333333334,0.0,20.473333333333336,1.1966666666666668,44824.35966666667,Ag,,39.9485,-83.7459,no bloom,0,0.3400000000000034,0,2,1
441,CBR,201605,17.900000000000002,14.646666666666668,6.155333333333333,0.0,15.587096774193547,3.1741935483870964,51893.16935483871,Ag,,39.9485,-83.7459,no bloom,0,3.253333333333334,0,2,1
442,CBR,201606,26.275,20.05,0.19,0.0,22.30666666666667,1.8766666666666667,53863.074,Ag,,39.9485,-83.7459,no bloom,0,6.224999999999998,0,2,0
443,CBR,201607,27.7,21.52857142857143,0.1085714285714285,0.0,24.596774193548388,2.403225806451613,52788.17935483872,Ag,,39.9485,-83.7459,no bloom,0,6.171428571428571,0,2,0
444,CBR,201608,27.175,22.78,0.525,0.0,24.516129032258064,3.770967741935484,49248.041935483874,Ag,,39.9485,-83.7459,no bloom,0,4.395,0,2,0
445,CBR,201609,25.475,23.84,1.468,0.0,21.346666666666668,3.61,44706.278333333335,Ag,,39.9485,-83.7459,no bloom,0,1.6350000000000016,0,2,0
446,CBR,201610,19.65,19.246666666666663,6.334,0.0,15.148387096774194,2.003225806451613,39996.17322580645,Ag,,39.9485,-83.7459,no bloom,0,0.403333333333336,0,2,1
447,CBR,201705,18.166666666666668,16.563636363636363,6.1890909090909085,0.0,15.774193548387096,4.867741935483871,51867.67354838709,Ag,,39.9485,-83.7459,no bloom,0,1.6030303030303052,0,2,1
448,CBR,201706,22.72,20.11181818181818,0.99,228306.27549801057,20.953333333333333,3.4166666666666665,53858.325,Ag,,39.9485,-83.7459,bloom,1,2.6081818181818197,0,2,0
449,CBR,201707,25.4,24.46666666666667,1.02,0.0,22.725806451612904,4.0935483870967735,52808.86322580645,Ag,,39.9485,-83.7459,no bloom,0,0.93333333333333,0,2,0
450,CBR,201708,25.8,23.866666666666664,1.6666666666666667,0.0,21.00967741935484,2.4645161290322584,49280.10838709678,Ag,,39.9485,-83.7459,no bloom,0,1.933333333333337,0,2,0
451,CBR,201709,23.075,20.175,2.305,0.0,18.89,2.1266666666666665,44744.600666666665,Ag,,39.9485,-83.7459,no bloom,0,2.8999999999999986,0,2,1
452,CBR,201710,19.65,19.25,6.44,0.0,14.116129032258064,3.358064516129032,40030.61774193548,Ag,,39.9485,-83.7459,no bloom,0,0.3999999999999986,0,2,1
453,CBR,201805,17.45,14.633333333333333,5.17,0.0,20.141935483870967,3.838709677419355,51840.75935483871,Ag,,39.9485,-83.7459,no bloom,0,2.8166666666666664,0,2,1
454,CBR,201806,27.38375,21.33818181818182,1.8863636363636365,111747.67176086476,22.05666666666667,6.613333333333333,53854.67366666666,Ag,,39.9485,-83.7459,bloom,1,6.04556818181818,0,2,1
455,CBR,201807,26.99833333333333,21.126153846153844,0.2653846153846154,161394.18117860073,22.925806451612903,3.987096774193548,52829.37225806452,Ag,,39.9485,-83.7459,bloom,1,5.872179487179491,0,2,0
456,CBR,201808,26.025,22.7,0.2425,0.0,22.816129032258065,4.029032258064516,49312.54741935484,Ag,,39.9485,-83.7459,no bloom,0,3.3249999999999997,0,2,0
457,CBR,201809,24.7575,21.89631578947368,2.147368421052632,257893.6712033982,20.64333333333333,6.496666666666667,44783.44066666667,Ag,,39.9485,-83.7459,bloom,1,2.861184210526318,0,2,1
458,CBR,201810,19.95,19.5,7.218000000000001,0.0,12.63225806451613,2.5354838709677416,40066.67774193549,Ag,,39.9485,-83.7459,no bloom,0,0.4499999999999993,0,2,1
459,NRR,198905,19.53,10.257831325301204,4.331325301204819,0.0,17.74516129032258,2.225806451612903,51064.69258064516,Ag,Weak,37.2792,-86.2469,no bloom,0,9.272168674698795,0,1,1
460,NRR,198906,24.8875,11.99090909090909,1.634848484848485,0.0,22.83333333333333,5.806666666666668,52875.92833333334,Ag,Weak,37.2792,-86.2469,no bloom,0,12.896590909090907,0,1,0
461,NRR,198907,26.9,15.16904761904762,0.4845238095238094,0.0,25.061290322580643,5.016129032258065,51950.69741935484,Ag,Weak,37.2792,-86.2469,no bloom,0,11.73095238095238,0,1,0
462,NRR,198908,27.325,17.3044776119403,0.0731343283582089,0.0,24.738709677419354,3.293548387096774,48777.055806451615,Ag,Weak,37.2792,-86.2469,no bloom,0,10.0205223880597,0,1,0
463,NRR,198909,25.0125,17.867164179104478,0.4716417910447761,0.0,20.74333333333333,4.0633333333333335,44662.134333333335,Ag,Weak,37.2792,-86.2469,no bloom,0,7.1453358208955216,0,1,0
464,NRR,198910,17.77,16.344444444444445,4.064197530864197,0.0,14.85483870967742,2.941935483870968,40379.75096774194,Ag,Weak,37.2792,-86.2469,no bloom,0,1.4255555555555546,0,1,1
465,NRR,199005,17.6125,10.066153846153846,6.22,0.0,17.596774193548388,5.803225806451613,51042.37774193548,Ag,Weak,37.2792,-86.2469,no bloom,0,7.546346153846155,0,1,1
466,NRR,199006,24.2125,13.93235294117647,2.92156862745098,0.0,23.756666666666668,2.5866666666666664,52870.96833333334,Ag,Weak,37.2792,-86.2469,no bloom,0,10.280147058823529,0,1,1
467,NRR,199007,27.410000000000004,14.382716049382717,0.7647058823529411,0.0,25.60967741935484,2.4935483870967743,51967.82967741935,Ag,Weak,37.2792,-86.2469,no bloom,0,13.027283950617289,0,1,0
468,NRR,199008,27.3875,14.98955223880597,0.4820895522388059,0.0,24.967741935483872,2.487096774193548,48805.92387096774,Ag,Weak,37.2792,-86.2469,no bloom,0,12.397947761194027,0,1,0
469,NRR,199009,25.125,15.140298507462688,0.6417910447761194,0.0,22.35333333333333,3.603333333333333,44695.920333333335,Ag,Weak,37.2792,-86.2469,no bloom,0,9.984701492537312,0,1,0
470,NRR,199010,18.97,15.274666666666665,2.828,0.0,14.919354838709678,2.7580645161290325,40411.57967741935,Ag,Weak,37.2792,-86.2469,no bloom,0,3.695333333333334,0,1,1
471,NRR,199105,22.1,11.55735294117647,5.066176470588236,0.0,21.506451612903227,5.703225806451614,51017.91741935484,Ag,Weak,37.2792,-86.2469,no bloom,0,10.542647058823531,0,1,1
472,NRR,199106,26.7625,12.40655737704918,2.761764705882353,0.0,23.95,3.183333333333333,52866.35633333333,Ag,Weak,37.2792,-86.2469,no bloom,0,14.35594262295082,0,1,1
473,NRR,199107,29.44,12.685365853658537,0.6816326530612244,0.0,26.18064516129032,1.9806451612903224,51986.14806451613,Ag,Weak,37.2792,-86.2469,no bloom,0,16.75463414634146,0,1,0
474,NRR,199108,27.985714285714288,13.7546875,0.7859375000000001,0.0,25.238709677419354,2.790322580645161,48834.6970967742,Ag,Weak,37.2792,-86.2469,no bloom,0,14.231026785714288,0,1,0
475,NRR,199109,25.64,15.00125,1.2225,0.0,21.74,2.0066666666666664,44731.65933333334,Ag,Weak,37.2792,-86.2469,no bloom,0,10.638749999999998,0,1,0
476,NRR,199110,17.275,14.261290322580644,2.8096774193548386,0.0,16.16774193548387,1.8451612903225805,40443.43387096774,Ag,Weak,37.2792,-86.2469,no bloom,0,3.013709677419355,0,1,1
477,NRR,199205,19.466666666666665,10.797916666666666,4.147916666666666,0.0,17.703225806451613,4.535483870967742,51089.73645161291,Ag,Weak,37.2792,-86.2469,no bloom,0,8.66875,0,1,1
478,NRR,199206,24.2375,14.762295081967212,0.4639344262295082,0.0,21.696666666666665,3.44,52879.093,Ag,Weak,37.2792,-86.2469,no bloom,0,9.475204918032787,0,1,0
479,NRR,199207,26.525,17.5265625,0.1171875,1257.0648624809876,25.216129032258067,5.006451612903225,51930.65967741935,Ag,Weak,37.2792,-86.2469,bloom,1,8.998437499999998,0,1,0
480,NRR,199208,26.05,19.90875,0.1425,721.3877539359817,22.53548387096774,2.383870967741936,48740.92032258065,Ag,Weak,37.2792,-86.2469,bloom,1,6.141249999999999,0,1,0
481,NRR,199209,23.96666666666667,19.291666666666668,0.0687499999999999,604.7870823197616,20.423333333333336,5.24,44624.578,Ag,Weak,37.2792,-86.2469,bloom,1,4.675000000000001,0,1,0
482,NRR,199210,18.85,18.114285714285717,1.0936507936507938,0.0,14.606451612903228,1.0064516129032255,40341.32419354839,Ag,Weak,37.2792,-86.2469,no bloom,0,0.7357142857142875,0,1,0
483,NRR,199305,19.866666666666667,9.375510204081632,4.761224489795919,0.0,18.76129032258065,3.9741935483870967,51067.05225806452,Ag,Weak,37.2792,-86.2469,no bloom,0,10.491156462585035,0,1,1
484,NRR,199306,25.175,11.73728813559322,1.1016949152542372,1420.833,23.57,3.41,52874.62333333333,Ag,Weak,37.2792,-86.2469,bloom,1,13.43771186440678,0,1,0
485,NRR,199307,29.0625,12.38358208955224,0.3835820895522387,789.7377,27.84193548387097,1.283870967741935,51946.87870967742,Ag,Weak,37.2792,-86.2469,bloom,1,16.67891791044776,0,1,0
486,NRR,199308,28.57,12.759036144578314,0.4132530120481927,272.472875,25.55483870967742,3.887096774193549,48771.78387096775,Ag,Weak,37.2792,-86.2469,bloom,1,15.810963855421686,0,1,0
487,NRR,199309,24.325,12.812121212121212,0.6696969696969698,0.0,20.016666666666666,4.546666666666667,44657.11633333333,Ag,Weak,37.2792,-86.2469,no bloom,0,11.512878787878789,0,1,0
488,NRR,199310,18.0,11.9578125,1.7234375,0.0,13.961290322580645,3.4935483870967743,40375.21064516129,Ag,Weak,37.2792,-86.2469,no bloom,0,6.042187500000001,0,1,0
489,NRR,199405,19.4,12.711764705882352,3.750980392156863,0.0,17.693548387096776,2.229032258064516,51044.08483870967,Ag,Weak,37.2792,-86.2469,no bloom,0,6.688235294117646,0,1,1
490,NRR,199406,25.4125,12.808823529411764,1.0441176470588236,0.0,25.28666666666667,3.3633333333333337,52869.52966666667,Ag,Weak,37.2792,-86.2469,no bloom,0,12.603676470588235,0,1,0
491,NRR,199407,27.266666666666666,13.326,0.306,0.0,25.061290322580643,4.764516129032258,51964.61225806452,Ag,Weak,37.2792,-86.2469,no bloom,0,13.940666666666669,0,1,0
492,NRR,199408,24.9625,13.066176470588236,0.3941176470588235,0.0,24.741935483870968,2.738709677419355,48801.30935483871,Ag,Weak,37.2792,-86.2469,no bloom,0,11.896323529411765,0,1,0
493,NRR,199409,22.3625,12.753030303030304,0.7727272727272727,0.0,20.55,2.6533333333333333,44692.22666666667,Ag,Weak,37.2792,-86.2469,no bloom,0,9.609469696969697,0,1,0
494,NRR,199410,17.580000000000002,13.454666666666666,1.846666666666667,0.0,15.629032258064516,2.864516129032258,40407.88161290323,Ag,Weak,37.2792,-86.2469,no bloom,0,4.125333333333336,0,1,1
495,NRR,199505,17.05,10.47313432835821,3.392537313432836,0.0,19.048387096774192,6.199999999999999,51019.9470967742,Ag,Weak,37.2792,-86.2469,no bloom,0,6.576865671641791,0,1,1
496,NRR,199506,23.95,14.867164179104478,0.7238805970149254,1841.5400202634285,23.12333333333333,3.52,52865.301,Ag,Weak,37.2792,-86.2469,bloom,1,9.082835820895522,0,1,0
497,NRR,199507,26.18,15.222784810126582,0.1860759493670886,42.88243257322223,26.006451612903227,4.225806451612903,51982.40967741935,Ag,Weak,37.2792,-86.2469,bloom,1,10.957215189873418,0,1,0
498,NRR,199508,27.3375,15.853125,0.2453125,43.793814433,27.22903225806452,2.2774193548387096,48830.25451612903,Ag,Weak,37.2792,-86.2469,bloom,1,11.484374999999998,0,1,0
499,NRR,199509,22.475,15.9140625,0.8359375,0.0,20.58,3.04,44727.841,Ag,Weak,37.2792,-86.2469,no bloom,0,6.560937500000001,0,1,0
500,NRR,199510,17.6,15.075,1.575,0.0,15.329032258064515,4.858064516129032,40440.75290322581,Ag,Weak,37.2792,-86.2469,no bloom,0,2.525000000000002,0,1,0
501,NRR,199605,18.1625,11.55,5.486363636363636,0.0,20.4741935483871,4.929032258064517,51091.92548387097,Ag,Weak,37.2792,-86.2469,no bloom,0,6.6125000000000025,0,1,1
502,NRR,199606,22.9,14.129850746268655,1.6865671641791045,0.0,23.41,4.793333333333334,52878.246333333336,Ag,Weak,37.2792,-86.2469,no bloom,0,8.770149253731342,0,1,0
503,NRR,199607,24.79,15.172619047619047,0.6309523809523809,0.0,24.48064516129032,6.125806451612903,51926.76193548388,Ag,Weak,37.2792,-86.2469,no bloom,0,9.617380952380952,0,1,0
504,NRR,199608,24.98,16.072289156626507,0.7075757575757576,0.0,24.41290322580645,2.0516129032258066,48736.99774193549,Ag,Weak,37.2792,-86.2469,no bloom,0,8.907710843373494,0,1,0
505,NRR,199609,21.85,15.99397590361446,1.3863636363636365,0.0,20.096666666666668,6.510000000000001,44620.07,Ag,Weak,37.2792,-86.2469,no bloom,0,5.856024096385543,0,1,0
506,NRR,199610,18.1,16.36470588235294,2.1,0.0,15.251612903225809,2.5903225806451613,40338.81967741935,Ag,Weak,37.2792,-86.2469,no bloom,0,1.7352941176470615,0,1,1
507,NRR,199705,14.35,10.120588235294118,4.591176470588235,0.0,16.31290322580645,4.880645161290323,51069.57483870968,Ag,Weak,37.2792,-86.2469,no bloom,0,4.2294117647058815,0,1,1
508,NRR,199706,19.85,11.701176470588235,1.9552941176470584,0.0,21.45,6.906666666666666,52873.990666666665,Ag,Weak,37.2792,-86.2469,no bloom,0,8.148823529411766,0,1,1
509,NRR,199707,25.275,13.601492537313431,0.4611940298507462,0.0,25.58709677419355,1.5225806451612904,51943.89,Ag,Weak,37.2792,-86.2469,no bloom,0,11.673507462686567,0,1,0
510,NRR,199708,22.575,13.305882352941175,0.7808823529411765,0.0,23.796774193548387,2.616129032258064,48768.43677419355,Ag,Weak,37.2792,-86.2469,no bloom,0,9.269117647058824,0,1,0
511,NRR,199709,20.5375,13.098484848484848,1.99375,0.0,21.023333333333333,2.183333333333333,44653.56366666666,Ag,Weak,37.2792,-86.2469,no bloom,0,7.439015151515154,0,1,1
512,NRR,199710,15.4375,12.844444444444443,2.1507936507936507,0.0,15.141935483870968,2.203225806451613,40372.890967741936,Ag,Weak,37.2792,-86.2469,no bloom,0,2.593055555555555,0,1,1
513,NRR,199805,17.625,8.964705882352941,5.502941176470588,0.0,21.0258064516129,5.390322580645161,51046.7964516129,Ag,Weak,37.2792,-86.2469,no bloom,0,8.660294117647059,0,1,1
514,NRR,199806,21.875,12.418181818181818,1.0545454545454545,17.041953373729083,23.97,3.823333333333333,52869.50233333334,Ag,Weak,37.2792,-86.2469,bloom,1,9.456818181818182,0,1,0
515,NRR,199807,23.6125,13.827941176470588,0.6720588235294118,0.0,25.30967741935484,3.338709677419355,51962.02419354839,Ag,Weak,37.2792,-86.2469,no bloom,0,9.784558823529412,0,1,0
516,NRR,199808,22.64,14.480722891566266,0.7650602409638554,83.9418663946966,25.796774193548387,0.6225806451612903,48797.16612903225,Ag,Weak,37.2792,-86.2469,bloom,1,8.159277108433734,0,1,0
517,NRR,199809,20.6,14.3671875,1.0078125,134.7258297258297,24.82333333333333,1.3066666666666669,44688.41066666667,Ag,Weak,37.2792,-86.2469,bloom,1,6.232812500000001,0,1,0
518,NRR,199810,16.3625,13.957142857142856,1.584126984126984,0.0,16.69677419354839,2.1096774193548384,40404.45129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,2.4053571428571434,0,1,0
519,NRR,199905,22.557142857142857,10.128070175438596,5.571929824561404,0.0,20.04516129032258,1.7516129032258063,51022.04387096775,Ag,Weak,37.2792,-86.2469,no bloom,0,12.42907268170426,0,1,1
520,NRR,199906,26.392307692307693,10.908411214953272,3.020560747663551,50.131263157894736,24.446666666666665,4.543333333333334,52865.84433333333,Ag,Weak,37.2792,-86.2469,bloom,1,15.48389647735442,0,1,1
521,NRR,199907,29.363636363636363,11.603225806451611,1.281720430107527,6.254615384615385,27.94193548387097,0.8387096774193549,51980.39322580645,Ag,Weak,37.2792,-86.2469,bloom,1,17.760410557184752,0,1,0
522,NRR,199908,28.21538461538461,12.46818181818182,0.9236363636363636,46.37064,25.983870967741936,0.6483870967741936,48826.78548387097,Ag,Weak,37.2792,-86.2469,bloom,1,15.747202797202796,0,1,0
523,NRR,199909,24.825,12.62608695652174,0.8695652173913043,0.0,22.71333333333333,0.9133333333333332,44723.955,Ag,Weak,37.2792,-86.2469,no bloom,0,12.19891304347826,0,1,0
524,NRR,199910,19.9,13.215151515151517,2.396969696969697,0.0,15.36774193548387,2.6129032258064515,40437.19645161291,Ag,Weak,37.2792,-86.2469,no bloom,0,6.684848484848482,0,1,1
525,NRR,200005,21.17,12.937804878048782,3.4012195121951216,0.0,20.467741935483872,3.935483870967742,51094.65419354839,Ag,Weak,37.2792,-86.2469,no bloom,0,8.23219512195122,0,1,1
526,NRR,200006,25.9625,14.346969696969696,1.9696969696969695,23.25059459459459,23.78333333333333,2.9733333333333336,52879.08233333333,Ag,Weak,37.2792,-86.2469,bloom,1,11.615530303030305,0,1,1
527,NRR,200007,27.816666666666663,15.598958333333334,0.8093750000000001,5.572542857142857,25.374193548387098,2.8096774193548386,51924.826451612906,Ag,Weak,37.2792,-86.2469,bloom,1,12.217708333333333,0,1,0
528,NRR,200008,27.5875,16.57272727272727,0.5772727272727273,0.0,25.741935483870968,1.361290322580645,48734.02838709677,Ag,Weak,37.2792,-86.2469,no bloom,0,11.014772727272728,0,1,0
529,NRR,200009,25.860000000000003,16.798765432098765,0.934567901234568,52.170575,20.816666666666663,3.103333333333333,44616.23633333333,Ag,Weak,37.2792,-86.2469,bloom,1,9.061234567901238,0,1,0
530,NRR,200010,20.03,16.17594936708861,1.5253164556962024,0.0,16.9,0.2451612903225806,40335.52741935484,Ag,Weak,37.2792,-86.2469,no bloom,0,3.854050632911392,0,1,0
531,NRR,200105,22.133333333333333,10.372463768115942,3.717391304347826,0.0,20.280645161290323,4.183870967741936,51072.41967741936,Ag,Weak,37.2792,-86.2469,no bloom,0,11.76086956521739,0,1,1
532,NRR,200106,25.53333333333333,11.567123287671231,2.242465753424657,10.873619047619048,22.94,2.31,52875.03333333333,Ag,Weak,37.2792,-86.2469,bloom,1,13.966210045662102,0,1,1
533,NRR,200107,28.01,12.376829268292685,1.1634146341463414,0.0,25.751612903225805,3.4741935483870963,51942.33387096775,Ag,Weak,37.2792,-86.2469,no bloom,0,15.63317073170732,0,1,0
534,NRR,200108,28.7,13.668539325842696,1.0373626373626377,53.50883870967741,25.26451612903226,2.2870967741935484,48764.552903225805,Ag,Weak,37.2792,-86.2469,bloom,1,15.031460674157303,0,1,0
535,NRR,200109,26.8,14.125333333333334,0.6639999999999999,99.9775925925926,20.60666666666667,1.6233333333333333,44649.368,Ag,Weak,37.2792,-86.2469,bloom,1,12.674666666666663,0,1,0
536,NRR,200110,19.73,14.720253164556963,2.6202531645569622,0.0,14.638709677419357,4.490322580645161,40368.05483870968,Ag,Weak,37.2792,-86.2469,no bloom,0,5.009746835443037,0,1,1
537,NRR,200205,19.32,15.539506172839507,3.458024691358025,0.0,17.81935483870968,4.151612903225806,51049.289032258064,Ag,Weak,37.2792,-86.2469,no bloom,0,3.780493827160493,0,1,1
538,NRR,200206,26.4125,15.822727272727272,0.9669696969696968,0.0,24.58,2.68,52871.03033333333,Ag,Weak,37.2792,-86.2469,no bloom,0,10.58977272727273,0,1,0
539,NRR,200207,29.45,16.092105263157894,0.0988157894736842,0.0,26.55806451612903,2.2419354838709675,51961.313870967744,Ag,Weak,37.2792,-86.2469,no bloom,0,13.357894736842104,0,1,0
540,NRR,200208,28.775,16.50952380952381,0.2315873015873016,0.0,25.951612903225808,2.054838709677419,48793.5835483871,Ag,Weak,37.2792,-86.2469,no bloom,0,12.265476190476187,0,1,0
541,NRR,200209,26.610000000000003,16.830864197530865,0.5769135802469135,0.0,23.28666666666667,4.819999999999999,44684.76733333334,Ag,Weak,37.2792,-86.2469,no bloom,0,9.779135802469138,0,1,0
542,NRR,200210,20.1625,18.09384615384615,2.504153846153846,0.0,14.974193548387095,5.448387096774193,40399.39387096774,Ag,Weak,37.2792,-86.2469,no bloom,0,2.0686538461538504,0,1,1
543,NRR,200305,21.1875,15.430882352941175,2.471617647058824,0.0,18.758064516129032,5.909677419354839,51025.61129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,5.756617647058825,0,1,1
544,NRR,200306,23.75,17.312,0.2844,315.18190357173074,21.39333333333333,3.453333333333333,52867.76633333333,Ag,Weak,37.2792,-86.2469,bloom,1,6.437999999999999,0,1,0
545,NRR,200307,27.98888888888889,18.185915492957747,0.247887323943662,167.05307179484615,25.106451612903225,2.3161290322580643,51979.25064516129,Ag,Weak,37.2792,-86.2469,bloom,1,9.802973395931144,0,1,0
546,NRR,200308,28.76363636363636,19.056818181818183,0.0988636363636363,382.0989184704333,25.287096774193547,3.2451612903225806,48823.21967741936,Ag,Weak,37.2792,-86.2469,bloom,1,9.706818181818178,0,1,0
547,NRR,200309,25.31,20.84430379746836,0.4139240506329114,0.0,20.066666666666663,4.136666666666667,44719.55766666667,Ag,Weak,37.2792,-86.2469,no bloom,0,4.4656962025316425,0,1,0
548,NRR,200310,19.2875,18.49833333333333,1.6416666666666666,0.0,15.203225806451613,1.7774193548387098,40432.42451612903,Ag,Weak,37.2792,-86.2469,no bloom,0,0.7891666666666666,0,1,0
549,NRR,200405,21.53,13.34047619047619,2.9309523809523808,0.0,21.17419354838709,7.170967741935483,51099.00129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,8.189523809523811,0,1,1
550,NRR,200406,25.7625,18.16470588235294,0.9367647058823528,2331.941006771,23.256666666666668,2.0933333333333333,52880.67566666667,Ag,Weak,37.2792,-86.2469,bloom,1,7.597794117647059,0,1,0
551,NRR,200407,27.68,19.229113924050637,0.1826582278481012,3063.2317631339265,24.548387096774192,3.638709677419355,51923.35064516129,Ag,Weak,37.2792,-86.2469,bloom,1,8.450886075949366,0,1,0
552,NRR,200408,26.4,21.034567901234567,0.2207407407407407,370.2115273366364,22.948387096774194,3.0064516129032257,48730.40612903226,Ag,Weak,37.2792,-86.2469,bloom,1,5.365432098765432,0,1,0
553,NRR,200409,25.2625,20.442857142857143,0.5693650793650793,0.0,21.896666666666665,1.3833333333333333,44611.060000000005,Ag,Weak,37.2792,-86.2469,no bloom,0,4.819642857142856,0,1,0
554,NRR,200410,20.4375,19.45737704918033,1.3421311475409836,0.0,17.17096774193548,4.351612903225806,40330.28806451613,Ag,Weak,37.2792,-86.2469,no bloom,0,0.9801229508196698,0,1,0
555,NRR,200505,20.075,11.5828125,3.759375,0.0,18.258064516129032,1.4096774193548387,51077.17774193549,Ag,Weak,37.2792,-86.2469,no bloom,0,8.4921875,0,1,1
556,NRR,200506,26.266666666666666,12.913541666666667,0.5498958333333334,0.0,24.98333333333333,1.7233333333333334,52876.319,Ag,Weak,37.2792,-86.2469,no bloom,0,13.353125,0,1,0
557,NRR,200507,28.875,13.621875,0.5171875,0.0,26.20967741935484,2.9838709677419355,51940.99129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,15.253125,0,1,0
558,NRR,200508,29.475,14.0171875,0.5328125,0.0,26.9741935483871,4.932258064516129,48760.96161290323,Ag,Weak,37.2792,-86.2469,no bloom,0,15.4578125,0,1,0
559,NRR,200509,26.96666666666667,17.404166666666665,0.2608333333333333,252.6574871794872,23.113333333333333,1.7266666666666666,44644.99566666667,Ag,Weak,37.2792,-86.2469,bloom,1,9.562500000000004,0,1,0
560,NRR,200510,21.925,18.389655172413796,1.3741379310344828,0.0,16.261290322580646,0.2580645161290322,40363.21580645161,Ag,Weak,37.2792,-86.2469,no bloom,0,3.535344827586208,0,1,0
561,NRR,200605,20.42,11.486301369863014,3.996986301369863,0.0,18.048387096774192,3.893548387096774,51054.02225806451,Ag,Weak,37.2792,-86.2469,no bloom,0,8.933698630136988,0,1,1
562,NRR,200606,26.6,17.75111111111111,1.232,51.248,23.486666666666668,1.6766666666666663,52872.29233333333,Ag,Weak,37.2792,-86.2469,bloom,1,8.848888888888887,0,1,0
563,NRR,200607,28.78,19.05526315789474,0.113695652173913,60.05796,26.006451612903227,4.035483870967742,51958.97741935485,Ag,Weak,37.2792,-86.2469,bloom,1,9.724736842105262,0,1,0
564,NRR,200608,28.5625,19.723333333333336,0.1683333333333333,0.0,26.22903225806452,3.3548387096774195,48789.0435483871,Ag,Weak,37.2792,-86.2469,no bloom,0,8.839166666666664,0,1,0
565,NRR,200609,24.15,20.360526315789475,0.6936842105263158,0.0,19.69333333333333,5.633333333333334,44679.685000000005,Ag,Weak,37.2792,-86.2469,no bloom,0,3.789473684210524,0,1,0
566,NRR,200610,20.35,19.175555555555555,3.4384444444444444,0.0,13.47741935483871,3.625806451612903,40394.58806451613,Ag,Weak,37.2792,-86.2469,no bloom,0,1.1744444444444433,0,1,1
567,NRR,200705,21.96666666666667,11.315555555555555,3.343555555555556,0.0,21.654838709677417,1.303225806451613,51029.59580645161,Ag,Weak,37.2792,-86.2469,no bloom,0,10.651111111111112,0,1,1
568,NRR,200706,25.610000000000003,12.396,2.2038666666666664,0.0,25.32,1.7366666666666668,52868.85333333334,Ag,Weak,37.2792,-86.2469,no bloom,0,13.214000000000002,0,1,1
569,NRR,200707,27.49,13.564102564102564,1.5332051282051282,215.7618923494037,25.606451612903225,1.2258064516129032,51976.18419354838,Ag,Weak,37.2792,-86.2469,bloom,1,13.925897435897436,0,1,0
570,NRR,200708,28.6625,14.5984375,1.29421875,0.0,29.88387096774193,0.5612903225806452,48818.88129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,14.064062500000002,0,1,0
571,NRR,200709,26.1625,14.8703125,0.7646875,0.0,23.666666666666668,2.35,44713.87966666666,Ag,Weak,37.2792,-86.2469,no bloom,0,11.2921875,0,1,0
572,NRR,200710,22.525,15.4046875,1.54859375,0.0,18.30322580645161,4.716129032258064,40428.09322580645,Ag,Weak,37.2792,-86.2469,no bloom,0,7.120312499999999,0,1,0
573,NRR,200805,18.975,14.8453125,4.80625,0.0,18.31290322580645,4.793548387096774,51103.10032258065,Ag,Weak,37.2792,-86.2469,no bloom,0,4.129687500000001,0,1,1
574,NRR,200806,26.39,15.8125,0.8975,0.0,25.37,2.4366666666666665,52881.12333333333,Ag,Weak,37.2792,-86.2469,no bloom,0,10.577499999999995,0,1,0
575,NRR,200807,27.1,16.608333333333334,0.5645833333333333,0.0,26.538709677419355,2.912903225806452,51919.68129032259,Ag,Weak,37.2792,-86.2469,no bloom,0,10.491666666666664,0,1,0
576,NRR,200808,27.8375,16.9984375,0.6625,0.0,25.470967741935485,1.0516129032258066,48725.756129032256,Ag,Weak,37.2792,-86.2469,no bloom,0,10.839062499999995,0,1,0
577,NRR,200809,25.12,17.19625,1.16,3169.307294688667,23.59,1.2066666666666666,44605.581,Ag,Weak,37.2792,-86.2469,bloom,1,7.923749999999998,0,1,0
578,NRR,200810,20.1375,17.441666666666666,2.725,0.0,15.551612903225807,2.074193548387097,40326.29096774194,Ag,Weak,37.2792,-86.2469,no bloom,0,2.695833333333333,0,1,1
579,NRR,200905,20.875,16.006451612903227,5.219354838709678,0.0,18.8,4.351612903225806,51080.493870967744,Ag,Weak,37.2792,-86.2469,no bloom,0,4.868548387096773,0,1,1
580,NRR,200906,26.916666666666668,18.13958333333333,0.8093750000000001,0.0,24.416666666666668,3.523333333333333,52876.30866666666,Ag,Weak,37.2792,-86.2469,no bloom,0,8.777083333333334,0,1,0
