,reservoir,order,yearmonth,density_cells/ml,m_avg_deep_temp,m_avg_surf_temp,m_avg_dissolved_oxygen,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,temp_diff
324,CBR,Oscillatoriales,201308,171702.2626646402,22.166666666666668,23.9,0.29,21.9741935483871,1.6516129032258065,49284.25548387096,Ag,None,39.9485,-83.7459,1.7333333333333307
325,CBR,Oscillatoriales,201409,40283.6985815681,21.775,24.4,0.3375,18.253333333333334,1.3766666666666665,44787.05,Ag,None,39.9485,-83.7459,2.625
326,CBR,Oscillatoriales,201507,39227.14792051572,21.575,24.95,0.3125,22.177419354838708,3.3483870967741933,52850.25193548387,Ag,None,39.9485,-83.7459,3.375
327,CBR,Oscillatoriales,201706,33768.56779770908,20.11181818181818,22.72,0.9900000000000001,20.953333333333333,3.4166666666666665,53858.325,Ag,None,39.9485,-83.7459,2.6081818181818193
328,CBR,Oscillatoriales,201806,55729.08507634389,21.33818181818182,27.38375,1.8863636363636365,22.05666666666667,6.613333333333333,53854.67366666666,Ag,None,39.9485,-83.7459,6.0455681818181795
329,CBR,Oscillatoriales,201807,28620.771314341015,21.126153846153844,26.998333333333335,0.2653846153846154,22.925806451612903,3.987096774193548,52829.37225806452,Ag,None,39.9485,-83.7459,5.872179487179491
330,CBR,Oscillatoriales,201809,31829.695616613306,21.896315789473682,24.7575,2.1473684210526316,20.64333333333333,6.496666666666667,44783.44066666667,Ag,None,39.9485,-83.7459,2.861184210526318
331,CBR,Spirulinales,199206,194.62278652058285,15.893333333333334,21.016666666666666,2.3133333333333335,19.016666666666666,2.0100000000000002,53863.10966666667,Ag,None,39.9485,-83.7459,5.123333333333331
332,CBR,Spirulinales,199207,724.0519451915943,19.655,23.85,2.605,22.516129032258064,5.793548387096774,52807.602258064515,Ag,None,39.9485,-83.7459,4.195
333,CBR,Spirulinales,199208,442.98278812787726,21.580000000000002,24.2625,3.34,20.138709677419353,1.525806451612903,49273.90806451612,Ag,None,39.9485,-83.7459,2.6824999999999974
334,CBR,Spirulinales,199306,423.75,18.5,22.5375,3.3549999999999995,20.823333333333334,3.55,53858.12966666666,Ag,None,39.9485,-83.7459,4.037500000000001
335,CBR,Spirulinales,199307,865.5205,23.825,26.375,1.9100000000000001,24.212903225806453,2.674193548387097,52825.63354838709,Ag,None,39.9485,-83.7459,2.5500000000000007
336,CBR,Spirulinales,199308,11687.05925,22.78,25.5125,1.355,24.05806451612903,1.5548387096774194,49308.00451612904,Ag,None,39.9485,-83.7459,2.732499999999998
337,CBR,Synechococcales,199206,2554.95775184014,15.893333333333334,21.016666666666666,2.3133333333333335,19.016666666666666,2.0100000000000002,53863.10966666667,Ag,None,39.9485,-83.7459,5.123333333333331
338,CBR,Synechococcales,199207,838.6874176255965,19.655,23.85,2.605,22.516129032258064,5.793548387096774,52807.602258064515,Ag,None,39.9485,-83.7459,4.195
339,CBR,Synechococcales,199208,79.46215628507296,21.580000000000002,24.2625,3.34,20.138709677419353,1.525806451612903,49273.90806451612,Ag,None,39.9485,-83.7459,2.6824999999999974
340,CBR,Synechococcales,199209,30.1408179012346,20.272000000000002,20.85,4.64,18.15666666666667,1.5766666666666667,44736.488666666664,Ag,None,39.9485,-83.7459,0.5779999999999994
341,CBR,Synechococcales,199306,2184.162,18.5,22.5375,3.3549999999999995,20.823333333333334,3.55,53858.12966666666,Ag,None,39.9485,-83.7459,4.037500000000001
342,CBR,Synechococcales,199307,345.6145,23.825,26.375,1.9100000000000001,24.212903225806453,2.674193548387097,52825.63354838709,Ag,None,39.9485,-83.7459,2.5500000000000007
343,CBR,Synechococcales,199308,1064.5392,22.78,25.5125,1.355,24.05806451612903,1.5548387096774194,49308.00451612904,Ag,None,39.9485,-83.7459,2.732499999999998
344,CBR,Synechococcales,199507,78.60501567366666,20.266666666666666,25.3,4.426666666666667,23.506451612903227,2.035483870967742,52865.12774193548,Ag,None,39.9485,-83.7459,5.033333333333335
345,CBR,Synechococcales,199508,64.14059405959999,22.736,27.51,4.5680000000000005,24.664516129032258,5.593548387096774,49372.60258064516,Ag,None,39.9485,-83.7459,4.774000000000001
346,CBR,Synechococcales,199509,68.074906367,22.38888888888889,24.175,6.188888888888888,17.636666666666667,0.9433333333333334,44850.15933333334,Ag,None,39.9485,-83.7459,1.7861111111111114
347,CBR,Synechococcales,199806,53.185096153846125,20.824,22.880000000000003,2.948,21.006666666666668,5.763333333333334,53852.424666666666,Ag,None,39.9485,-83.7459,2.056000000000001
348,CBR,Synechococcales,199807,119.13461538461553,24.189473684210526,25.825,0.994736842105263,22.729032258064517,1.8129032258064517,52842.46580645161,Ag,None,39.9485,-83.7459,1.6355263157894733
349,CBR,Synechococcales,199809,989.6411234396669,23.045833333333334,23.55,3.6750000000000003,21.613333333333333,0.5466666666666666,44806.75266666667,Ag,None,39.9485,-83.7459,0.5041666666666664
350,CBR,Synechococcales,199906,144.40375,20.241666666666667,23.31,2.704166666666667,22.276666666666664,2.006666666666667,53848.34533333334,Ag,None,39.9485,-83.7459,3.0683333333333316
351,CBR,Synechococcales,199907,1151.0723846153846,24.037499999999998,27.46,1.5166666666666666,25.374193548387098,1.9064516129032258,52862.88677419355,Ag,None,39.9485,-83.7459,3.422500000000003
352,CBR,Synechococcales,199909,1853.61625,20.814285714285717,21.575,3.314285714285714,19.623333333333335,0.9066666666666667,44845.880666666664,Ag,None,39.9485,-83.7459,0.7607142857142826
353,CBR,Synechococcales,200006,348.34665,21.21,23.39,2.755,21.21333333333333,2.8866666666666663,53863.098333333335,Ag,None,39.9485,-83.7459,2.1799999999999997
354,CBR,Synechococcales,200007,8945.742636363637,23.662499999999998,24.683333333333334,2.1958333333333333,21.403225806451612,4.425806451612904,52801.11806451613,Ag,None,39.9485,-83.7459,1.0208333333333357
355,CBR,Synechococcales,200009,638.2167058823529,22.162499999999998,22.97,3.3899999999999997,17.39333333333333,2.7866666666666666,44727.30566666667,Ag,None,39.9485,-83.7459,0.807500000000001
356,CBR,Synechococcales,200106,1.429,17.504761904761903,23.2125,3.2047619047619045,20.35,2.7,53858.587999999996,Ag,None,39.9485,-83.7459,5.707738095238096
357,CBR,Synechococcales,200107,5.2786,23.004166666666666,25.619999999999997,3.3874999999999997,22.403225806451612,3.4451612903225803,52820.57967741935,Ag,None,39.9485,-83.7459,2.615833333333331
358,CBR,Synechococcales,200108,3.709,24.773684210526316,26.175,1.4421052631578946,22.86774193548387,2.3096774193548386,49300.01612903226,Ag,None,39.9485,-83.7459,1.401315789473685
359,CBR,Synechococcales,200206,127.94760000000001,20.150000000000002,23.9,4.120833333333333,22.15,3.1333333333333333,53854.127,Ag,None,39.9485,-83.7459,3.7499999999999964
360,CBR,Synechococcales,200207,66.95452941176471,23.099999999999998,26.6625,2.110526315789474,24.812903225806455,1.7580645161290323,52841.677741935484,Ag,None,39.9485,-83.7459,3.5625000000000036
361,CBR,Synechococcales,200208,629.0420952380953,25.745833333333334,26.169999999999998,6.4125000000000005,24.067741935483873,1.5903225806451613,49332.08903225807,Ag,None,39.9485,-83.7459,0.4241666666666646
362,CBR,Synechococcales,200306,1225.8316251899,18.770833333333332,19.75,7.473333333333334,19.123333333333335,3.063333333333333,53850.490333333335,Ag,None,39.9485,-83.7459,0.9791666666666679
363,CBR,Synechococcales,200307,134.43565688427273,23.1125,25.03,2.7254166666666664,22.151612903225807,5.203225806451614,52861.61806451613,Ag,None,39.9485,-83.7459,1.9175000000000004
364,CBR,Synechococcales,200308,2686.030512077304,24.108695652173914,25.98,3.005217391304348,22.55483870967742,3.574193548387097,49364.82838709677,Ag,None,39.9485,-83.7459,1.8713043478260865
365,CBR,Synechococcales,200406,459.2963663787647,21.9875,22.82,3.109166666666667,20.41,2.3266666666666667,53864.87566666667,Ag,None,39.9485,-83.7459,0.8324999999999996
366,CBR,Synechococcales,200407,175.1237382624,23.900000000000002,24.8625,4.1078947368421055,21.96451612903226,3.829032258064516,52799.47806451613,Ag,None,39.9485,-83.7459,0.9624999999999986
367,CBR,Synechococcales,200408,594.5160372959333,22.712,23.56,3.418,20.596774193548388,2.061290322580645,49262.29612903226,Ag,None,39.9485,-83.7459,0.847999999999999
368,CBR,Synechococcales,200409,326.42925617625,18.625,22.3125,6.471666666666667,19.136666666666667,1.8033333333333335,44721.609333333334,Ag,None,39.9485,-83.7459,3.6875
369,CBR,Synechococcales,200508,1889.2133571428571,23.763157894736842,25.537499999999998,1.2984210526315791,24.248387096774195,4.551612903225807,49296.05064516129,Ag,None,39.9485,-83.7459,1.7743421052631554
370,CBR,Synechococcales,200606,12719.315200000001,18.258333333333333,23.330000000000002,0.8191666666666667,19.94,3.6166666666666667,53855.53433333334,Ag,None,39.9485,-83.7459,5.071666666666669
371,CBR,Synechococcales,200607,739.6937999999999,22.650000000000002,26.46666666666667,0.10071428571428571,23.874193548387098,2.8451612903225807,52839.080322580645,Ag,None,39.9485,-83.7459,3.8166666666666664
372,CBR,Synechococcales,200707,1388.8612148166899,22.88235294117647,25.433333333333334,2.334705882352941,22.138709677419353,1.8225806451612903,52858.21,Ag,None,39.9485,-83.7459,2.5509803921568626
373,CBR,Synechococcales,200808,35437.08416864176,24.079310344827583,25.375,0.4327586206896552,23.15806451612903,1.0258064516129033,49257.15709677419,Ag,None,39.9485,-83.7459,1.295689655172417
374,CBR,Synechococcales,201308,567322.2773956171,22.166666666666668,23.9,0.29,21.9741935483871,1.6516129032258065,49284.25548387096,Ag,None,39.9485,-83.7459,1.7333333333333307
375,CBR,Synechococcales,201409,46624.5191016552,21.775,24.4,0.3375,18.253333333333334,1.3766666666666665,44787.05,Ag,None,39.9485,-83.7459,2.625
376,CBR,Synechococcales,201507,24691.356751595853,21.575,24.95,0.3125,22.177419354838708,3.3483870967741933,52850.25193548387,Ag,None,39.9485,-83.7459,3.375
377,CBR,Synechococcales,201706,305990.0841365763,20.11181818181818,22.72,0.9900000000000001,20.953333333333333,3.4166666666666665,53858.325,Ag,None,39.9485,-83.7459,2.6081818181818193
378,CBR,Synechococcales,201806,157697.46487451595,21.33818181818182,27.38375,1.8863636363636365,22.05666666666667,6.613333333333333,53854.67366666666,Ag,None,39.9485,-83.7459,6.0455681818181795
379,CBR,Synechococcales,201807,232513.62007913276,21.126153846153844,26.998333333333335,0.2653846153846154,22.925806451612903,3.987096774193548,52829.37225806452,Ag,None,39.9485,-83.7459,5.872179487179491
380,CBR,Synechococcales,201809,368811.61832837685,21.896315789473682,24.7575,2.1473684210526316,20.64333333333333,6.496666666666667,44783.44066666667,Ag,None,39.9485,-83.7459,2.861184210526318
381,CBR,Unkown,199806,9318.02884615385,20.824,22.880000000000003,2.948,21.006666666666668,5.763333333333334,53852.424666666666,Ag,None,39.9485,-83.7459,2.056000000000001
382,CBR,Unkown,199807,1889.1346153846146,24.189473684210526,25.825,0.994736842105263,22.729032258064517,1.8129032258064517,52842.46580645161,Ag,None,39.9485,-83.7459,1.6355263157894733
383,CBR,Unkown,199809,865.3606102635246,23.045833333333334,23.55,3.6750000000000003,21.613333333333333,0.5466666666666666,44806.75266666667,Ag,None,39.9485,-83.7459,0.5041666666666664
384,CBR,Unkown,199906,6147.3425,20.241666666666667,23.31,2.704166666666667,22.276666666666664,2.006666666666667,53848.34533333334,Ag,None,39.9485,-83.7459,3.0683333333333316
385,CBR,Unkown,199907,1020.598125,24.037499999999998,27.46,1.5166666666666666,25.374193548387098,1.9064516129032258,52862.88677419355,Ag,None,39.9485,-83.7459,3.422500000000003
386,CBR,Unkown,199909,5009.8881249999995,20.814285714285717,21.575,3.314285714285714,19.623333333333335,0.9066666666666667,44845.880666666664,Ag,None,39.9485,-83.7459,0.7607142857142826
387,CBR,Unkown,200006,13104.79075,21.21,23.39,2.755,21.21333333333333,2.8866666666666663,53863.098333333335,Ag,None,39.9485,-83.7459,2.1799999999999997
388,CBR,Unkown,200007,2328.0805,23.662499999999998,24.683333333333334,2.1958333333333333,21.403225806451612,4.425806451612904,52801.11806451613,Ag,None,39.9485,-83.7459,1.0208333333333357
389,CBR,Unkown,200009,885.5755,22.162499999999998,22.97,3.3899999999999997,17.39333333333333,2.7866666666666666,44727.30566666667,Ag,None,39.9485,-83.7459,0.807500000000001
390,CBR,Unkown,200106,1.489,17.504761904761903,23.2125,3.2047619047619045,20.35,2.7,53858.587999999996,Ag,None,39.9485,-83.7459,5.707738095238096
391,CBR,Unkown,200108,3.18125,24.773684210526316,26.175,1.4421052631578946,22.86774193548387,2.3096774193548386,49300.01612903226,Ag,None,39.9485,-83.7459,1.401315789473685
392,CBR,Unkown,200206,105.2325,20.150000000000002,23.9,4.120833333333333,22.15,3.1333333333333333,53854.127,Ag,None,39.9485,-83.7459,3.7499999999999964
393,CBR,Unkown,200207,50.37825,23.099999999999998,26.6625,2.110526315789474,24.812903225806455,1.7580645161290323,52841.677741935484,Ag,None,39.9485,-83.7459,3.5625000000000036
394,CBR,Unkown,200208,1137.603,25.745833333333334,26.169999999999998,6.4125000000000005,24.067741935483873,1.5903225806451613,49332.08903225807,Ag,None,39.9485,-83.7459,0.4241666666666646
395,CBR,Unkown,200306,735.96,18.770833333333332,19.75,7.473333333333334,19.123333333333335,3.063333333333333,53850.490333333335,Ag,None,39.9485,-83.7459,0.9791666666666679
396,CBR,Unkown,200307,80.6935,23.1125,25.03,2.7254166666666664,22.151612903225807,5.203225806451614,52861.61806451613,Ag,None,39.9485,-83.7459,1.9175000000000004
397,CBR,Unkown,200308,5169.76425,24.108695652173914,25.98,3.005217391304348,22.55483870967742,3.574193548387097,49364.82838709677,Ag,None,39.9485,-83.7459,1.8713043478260865
398,CBR,Unkown,200406,2266.4773051025,21.9875,22.82,3.109166666666667,20.41,2.3266666666666667,53864.87566666667,Ag,None,39.9485,-83.7459,0.8324999999999996
399,CBR,Unkown,200407,1331.286956748375,23.900000000000002,24.8625,4.1078947368421055,21.96451612903226,3.829032258064516,52799.47806451613,Ag,None,39.9485,-83.7459,0.9624999999999986
400,CBR,Unkown,200408,1747.448426573375,22.712,23.56,3.418,20.596774193548388,2.061290322580645,49262.29612903226,Ag,None,39.9485,-83.7459,0.847999999999999
401,CBR,Unkown,200409,2053.3806928035,18.625,22.3125,6.471666666666667,19.136666666666667,1.8033333333333335,44721.609333333334,Ag,None,39.9485,-83.7459,3.6875
402,CBR,Unkown,200508,13169.543375000001,23.763157894736842,25.537499999999998,1.2984210526315791,24.248387096774195,4.551612903225807,49296.05064516129,Ag,None,39.9485,-83.7459,1.7743421052631554
403,CBR,Unkown,200606,3520.6462500000002,18.258333333333333,23.330000000000002,0.8191666666666667,19.94,3.6166666666666667,53855.53433333334,Ag,None,39.9485,-83.7459,5.071666666666669
404,CBR,Unkown,200607,20224.467875,22.650000000000002,26.46666666666667,0.10071428571428571,23.874193548387098,2.8451612903225807,52839.080322580645,Ag,None,39.9485,-83.7459,3.8166666666666664
405,CBR,Unkown,200707,22418.392182458087,22.88235294117647,25.433333333333334,2.334705882352941,22.138709677419353,1.8225806451612903,52858.21,Ag,None,39.9485,-83.7459,2.5509803921568626
406,CBR,Unkown,200808,9780.045239292223,24.079310344827583,25.375,0.4327586206896552,23.15806451612903,1.0258064516129033,49257.15709677419,Ag,None,39.9485,-83.7459,1.295689655172417
407,CBR,Unkown,201706,22071.05907925215,20.11181818181818,22.72,0.9900000000000001,20.953333333333333,3.4166666666666665,53858.325,Ag,None,39.9485,-83.7459,2.6081818181818193
408,CBR,Unkown,201806,22078.5241581259,21.33818181818182,27.38375,1.8863636363636365,22.05666666666667,6.613333333333333,53854.67366666666,Ag,None,39.9485,-83.7459,6.0455681818181795
409,CBR,Unkown,201807,1420.0,21.126153846153844,26.998333333333335,0.2653846153846154,22.925806451612903,3.987096774193548,52829.37225806452,Ag,None,39.9485,-83.7459,5.872179487179491
410,CBR,Unkown,201809,38637.4172767204,21.896315789473682,24.7575,2.1473684210526316,20.64333333333333,6.496666666666667,44783.44066666667,Ag,None,39.9485,-83.7459,2.861184210526318
411,NRR,Chroococcales,199207,339.09131120281205,17.5265625,26.525,0.1171875,25.216129032258067,5.006451612903225,51930.65967741935,Ag,Weak,37.2792,-86.2469,8.998437499999998
412,NRR,Chroococcales,199208,1321.028315698931,19.90875,26.05,0.14250000000000002,22.53548387096774,2.383870967741936,48740.92032258065,Ag,Weak,37.2792,-86.2469,6.141249999999999
413,NRR,Chroococcales,199209,360.8872058456753,19.291666666666668,23.96666666666667,0.06874999999999999,20.423333333333336,5.24,44624.578,Ag,Weak,37.2792,-86.2469,4.675000000000001
414,NRR,Chroococcales,199306,1986.72575,11.73728813559322,25.175,1.1016949152542372,23.57,3.4099999999999997,52874.62333333333,Ag,Weak,37.2792,-86.2469,13.437711864406781
415,NRR,Chroococcales,199307,1451.58175,12.38358208955224,29.0625,0.38358208955223877,27.84193548387097,1.2838709677419353,51946.87870967742,Ag,Weak,37.2792,-86.2469,16.67891791044776
416,NRR,Chroococcales,199308,325.0385,12.759036144578314,28.57,0.41325301204819276,25.55483870967742,3.8870967741935485,48771.783870967745,Ag,Weak,37.2792,-86.2469,15.810963855421686
417,NRR,Chroococcales,199507,46.579194002,15.222784810126582,26.18,0.18607594936708863,26.006451612903227,4.225806451612903,51982.40967741935,Ag,Weak,37.2792,-86.2469,10.957215189873418
418,NRR,Chroococcales,199508,6.842783505000001,15.853125,27.3375,0.24531250000000002,27.229032258064517,2.2774193548387096,48830.254516129025,Ag,Weak,37.2792,-86.2469,11.484374999999998
419,NRR,Chroococcales,199806,11.134076204169673,12.418181818181818,21.875,1.0545454545454545,23.970000000000002,3.8233333333333333,52869.50233333334,Ag,Weak,37.2792,-86.2469,9.456818181818182
420,NRR,Chroococcales,199808,5.41560428352881,14.480722891566266,22.64,0.7650602409638554,25.796774193548387,0.6225806451612903,48797.16612903225,Ag,Weak,37.2792,-86.2469,8.159277108433734
421,NRR,Chroococcales,199809,8.1962481962482,14.3671875,20.6,1.0078125,24.823333333333334,1.3066666666666669,44688.41066666667,Ag,Weak,37.2792,-86.2469,6.232812500000001
422,NRR,Chroococcales,199907,10.6905,11.603225806451611,29.363636363636363,1.281720430107527,27.94193548387097,0.8387096774193549,51980.39322580645,Ag,Weak,37.2792,-86.2469,17.760410557184752
423,NRR,Chroococcales,199908,9.97575,12.468181818181819,28.215384615384615,0.9236363636363636,25.983870967741936,0.6483870967741936,48826.78548387097,Ag,Weak,37.2792,-86.2469,15.747202797202796
424,NRR,Chroococcales,200006,14.181000000000001,14.346969696969696,25.9625,1.9696969696969697,23.783333333333335,2.9733333333333336,52879.08233333333,Ag,Weak,37.2792,-86.2469,11.615530303030303
425,NRR,Chroococcales,200007,5.695625,15.598958333333334,27.816666666666666,0.8093750000000001,25.374193548387098,2.8096774193548386,51924.826451612906,Ag,Weak,37.2792,-86.2469,12.217708333333333
426,NRR,Chroococcales,200009,15.158,16.798765432098765,25.860000000000003,0.9345679012345679,20.816666666666666,3.103333333333333,44616.236333333334,Ag,Weak,37.2792,-86.2469,9.061234567901238
427,NRR,Chroococcales,200106,2.179,11.567123287671233,25.533333333333335,2.2424657534246575,22.94,2.31,52875.03333333333,Ag,Weak,37.2792,-86.2469,13.966210045662102
428,NRR,Chroococcales,200307,238.3836,18.185915492957747,27.98888888888889,0.247887323943662,25.106451612903225,2.3161290322580643,51979.25064516129,Ag,Weak,37.2792,-86.2469,9.802973395931144
429,NRR,Chroococcales,200406,79.370962001,18.16470588235294,25.7625,0.9367647058823529,23.256666666666668,2.0933333333333333,52880.67566666667,Ag,Weak,37.2792,-86.2469,7.597794117647059
430,NRR,Chroococcales,200407,57.714285714,19.229113924050633,27.68,0.18265822784810126,24.548387096774192,3.638709677419355,51923.35064516129,Ag,Weak,37.2792,-86.2469,8.450886075949366
431,NRR,Chroococcales,200607,448.0,19.05526315789474,28.78,0.11369565217391306,26.006451612903227,4.035483870967742,51958.977419354844,Ag,Weak,37.2792,-86.2469,9.724736842105262
432,NRR,Chroococcales,200809,142.081374192,17.19625,25.119999999999997,1.16,23.59,1.2066666666666666,44605.581,Ag,Weak,37.2792,-86.2469,7.923749999999998
433,NRR,Chroococcales,201009,189.65517241379303,18.78219178082192,24.880000000000003,1.134375,23.09333333333333,2.4433333333333334,44674.74733333333,Ag,Weak,37.2792,-86.2469,6.097808219178084
434,NRR,Chroococcales,201209,60.869191843763,18.5,27.1,0.6071428571428571,20.78666666666667,5.013333333333334,44600.613,Ag,Weak,37.2792,-86.2469,8.600000000000001
435,NRR,Chroococcales,201308,1217.1875,20.491666666666667,27.25,0.25666666666666665,24.161290322580644,2.954838709677419,48750.28548387097,Ag,Weak,37.2792,-86.2469,6.758333333333333
436,NRR,Chroococcales,201408,300.54292576134424,17.4375,27.2,0.47125,25.55806451612903,3.7580645161290325,48778.87,Ag,Weak,37.2792,-86.2469,9.7625
437,NRR,Chroococcales,201508,350.5685314434469,22.116129032258065,27.125,0.19225806451612903,24.9,1.5903225806451613,48810.16129032258,Ag,Weak,37.2792,-86.2469,5.0088709677419345
438,NRR,Chroococcales,201509,217.914017341041,22.26,24.96666666666667,1.3893333333333333,23.006666666666668,2.4099999999999997,44704.405999999995,Ag,Weak,37.2792,-86.2469,2.706666666666667
439,NRR,Chroococcales,201609,6556.688182043344,22.47741935483871,27.375,0.42064516129032253,23.59333333333333,1.5599999999999998,44597.135,Ag,Weak,37.2792,-86.2469,4.897580645161291
440,NRR,Chroococcales,201708,37856.430793773805,22.13048780487805,27.68166666666667,0.44390243902439025,24.0,3.870967741935484,48746.53258064516,Ag,Weak,37.2792,-86.2469,5.5511788617886175
441,NRR,Chroococcales,201808,49780.691341748534,22.099545454545453,28.656666666666666,0.48045454545454547,24.96451612903226,3.0580645161290323,48775.896451612905,Ag,Weak,37.2792,-86.2469,6.5571212121212135
442,NRR,Nostocales,199208,92.5925925925926,19.90875,26.05,0.14250000000000002,22.53548387096774,2.383870967741936,48740.92032258065,Ag,Weak,37.2792,-86.2469,6.141249999999999
443,NRR,Nostocales,199307,365.22633333333334,12.38358208955224,29.0625,0.38358208955223877,27.84193548387097,1.2838709677419353,51946.87870967742,Ag,Weak,37.2792,-86.2469,16.67891791044776
444,NRR,Nostocales,199506,553.90070922,14.867164179104478,23.95,0.7238805970149254,23.123333333333335,3.52,52865.301,Ag,Weak,37.2792,-86.2469,9.082835820895522
445,NRR,Nostocales,199507,51.01530771633333,15.222784810126582,26.18,0.18607594936708863,26.006451612903227,4.225806451612903,51982.40967741935,Ag,Weak,37.2792,-86.2469,10.957215189873418
446,NRR,Nostocales,199508,65.006443299,15.853125,27.3375,0.24531250000000002,27.229032258064517,2.2774193548387096,48830.254516129025,Ag,Weak,37.2792,-86.2469,11.484374999999998
447,NRR,Nostocales,199806,9.54349388928828,12.418181818181818,21.875,1.0545454545454545,23.970000000000002,3.8233333333333333,52869.50233333334,Ag,Weak,37.2792,-86.2469,9.456818181818182
448,NRR,Nostocales,199808,21.662417134115255,14.480722891566266,22.64,0.7650602409638554,25.796774193548387,0.6225806451612903,48797.16612903225,Ag,Weak,37.2792,-86.2469,8.159277108433734
449,NRR,Nostocales,199809,147.53246753246745,14.3671875,20.6,1.0078125,24.823333333333334,1.3066666666666669,44688.41066666667,Ag,Weak,37.2792,-86.2469,6.232812500000001
450,NRR,Nostocales,199906,4.412777777777778,10.908411214953272,26.392307692307693,3.020560747663551,24.446666666666665,4.543333333333334,52865.844333333334,Ag,Weak,37.2792,-86.2469,15.48389647735442
451,NRR,Nostocales,199907,5.0606,11.603225806451611,29.363636363636363,1.281720430107527,27.94193548387097,0.8387096774193549,51980.39322580645,Ag,Weak,37.2792,-86.2469,17.760410557184752
452,NRR,Nostocales,199908,7.81475,12.468181818181819,28.215384615384615,0.9236363636363636,25.983870967741936,0.6483870967741936,48826.78548387097,Ag,Weak,37.2792,-86.2469,15.747202797202796
453,NRR,Nostocales,200006,8.081545454545456,14.346969696969696,25.9625,1.9696969696969697,23.783333333333335,2.9733333333333336,52879.08233333333,Ag,Weak,37.2792,-86.2469,11.615530303030303
454,NRR,Nostocales,200007,3.9103076923076925,15.598958333333334,27.816666666666666,0.8093750000000001,25.374193548387098,2.8096774193548386,51924.826451612906,Ag,Weak,37.2792,-86.2469,12.217708333333333
455,NRR,Nostocales,200009,43.11494117647059,16.798765432098765,25.860000000000003,0.9345679012345679,20.816666666666666,3.103333333333333,44616.236333333334,Ag,Weak,37.2792,-86.2469,9.061234567901238
456,NRR,Nostocales,200106,5.4428,11.567123287671233,25.533333333333335,2.2424657534246575,22.94,2.31,52875.03333333333,Ag,Weak,37.2792,-86.2469,13.966210045662102
457,NRR,Nostocales,200108,16.17125,13.668539325842696,28.7,1.0373626373626375,25.26451612903226,2.2870967741935484,48764.552903225805,Ag,Weak,37.2792,-86.2469,15.031460674157303
458,NRR,Nostocales,200109,68.76066666666667,14.125333333333334,26.799999999999997,0.6639999999999999,20.60666666666667,1.6233333333333333,44649.368,Ag,Weak,37.2792,-86.2469,12.674666666666663
459,NRR,Nostocales,200306,22.024571428571427,17.312,23.75,0.2844,21.39333333333333,3.453333333333333,52867.76633333333,Ag,Weak,37.2792,-86.2469,6.437999999999999
460,NRR,Nostocales,200307,26.607,18.185915492957747,27.98888888888889,0.247887323943662,25.106451612903225,2.3161290322580643,51979.25064516129,Ag,Weak,37.2792,-86.2469,9.802973395931144
461,NRR,Nostocales,200308,90.83147737109091,19.056818181818183,28.763636363636362,0.09886363636363638,25.287096774193547,3.2451612903225806,48823.21967741936,Ag,Weak,37.2792,-86.2469,9.706818181818178
462,NRR,Nostocales,200406,197.427638287625,18.16470588235294,25.7625,0.9367647058823529,23.256666666666668,2.0933333333333333,52880.67566666667,Ag,Weak,37.2792,-86.2469,7.597794117647059
463,NRR,Nostocales,200407,1047.9811921411538,19.229113924050633,27.68,0.18265822784810126,24.548387096774192,3.638709677419355,51923.35064516129,Ag,Weak,37.2792,-86.2469,8.450886075949366
464,NRR,Nostocales,200408,417.3153994291765,21.034567901234567,26.4,0.22074074074074074,22.948387096774194,3.0064516129032257,48730.406129032264,Ag,Weak,37.2792,-86.2469,5.365432098765432
465,NRR,Nostocales,200509,231.4757777777778,17.404166666666665,26.96666666666667,0.2608333333333333,23.113333333333333,1.7266666666666666,44644.99566666667,Ag,Weak,37.2792,-86.2469,9.562500000000004
466,NRR,Nostocales,200606,41.31414285714286,17.75111111111111,26.599999999999998,1.232,23.486666666666668,1.6766666666666665,52872.29233333333,Ag,Weak,37.2792,-86.2469,8.848888888888887
467,NRR,Nostocales,200607,38.853300000000004,19.05526315789474,28.78,0.11369565217391306,26.006451612903227,4.035483870967742,51958.977419354844,Ag,Weak,37.2792,-86.2469,9.724736842105262
468,NRR,Nostocales,200707,11.09653229944533,13.564102564102564,27.49,1.5332051282051282,25.606451612903225,1.2258064516129032,51976.18419354838,Ag,Weak,37.2792,-86.2469,13.925897435897435
469,NRR,Nostocales,200809,1132.5312717596364,17.19625,25.119999999999997,1.16,23.59,1.2066666666666666,44605.581,Ag,Weak,37.2792,-86.2469,7.923749999999998
470,NRR,Nostocales,201009,2317.0983203283727,18.78219178082192,24.880000000000003,1.134375,23.09333333333333,2.4433333333333334,44674.74733333333,Ag,Weak,37.2792,-86.2469,6.097808219178084
471,NRR,Nostocales,201106,66093.99863929629,16.52,26.4,0.060000000000000005,25.09333333333333,4.943333333333333,52868.147,Ag,Weak,37.2792,-86.2469,9.879999999999999
472,NRR,Nostocales,201209,2977.073090647095,18.5,27.1,0.6071428571428571,20.78666666666667,5.013333333333334,44600.613,Ag,Weak,37.2792,-86.2469,8.600000000000001
473,NRR,Nostocales,201308,8748.61254674125,20.491666666666667,27.25,0.25666666666666665,24.161290322580644,2.954838709677419,48750.28548387097,Ag,Weak,37.2792,-86.2469,6.758333333333333
