,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom
365,CBR,199905,19.325,16.53,4.5200000000000005,0.0,17.22258064516129,1.6419354838709677,51798.71548387097,Ag,None,39.9485,-83.7459,no bloom
366,CBR,199906,23.31,20.241666666666667,2.704166666666667,2257.5808235294116,22.276666666666664,2.006666666666667,53848.34533333334,Ag,None,39.9485,-83.7459,bloom
367,CBR,199907,27.46,24.037499999999998,1.5166666666666666,1415.4833846153847,25.374193548387098,1.9064516129032258,52862.88677419355,Ag,None,39.9485,-83.7459,bloom
368,CBR,199908,25.16,24.764,3.3360000000000003,0.0,22.135483870967743,2.0999999999999996,49368.76806451613,Ag,None,39.9485,-83.7459,no bloom
369,CBR,199909,21.575,20.814285714285717,3.314285714285714,2811.2713333333336,19.623333333333335,0.9066666666666667,44845.880666666664,Ag,None,39.9485,-83.7459,bloom
370,CBR,199910,16.150000000000002,16.175,6.8125,0.0,12.341935483870968,1.6741935483870967,40126.14322580645,Ag,None,39.9485,-83.7459,no bloom
371,CBR,200005,18.48,16.238095238095237,5.671428571428571,0.0,18.070967741935483,3.6548387096774193,51879.26129032258,Ag,None,39.9485,-83.7459,no bloom
372,CBR,200006,23.39,21.21,2.755,2127.1455714285717,21.21333333333333,2.8866666666666663,53863.098333333335,Ag,None,39.9485,-83.7459,bloom
373,CBR,200007,24.683333333333334,23.662499999999998,2.1958333333333333,5537.6942,21.403225806451612,4.425806451612904,52801.11806451613,Ag,None,39.9485,-83.7459,bloom
374,CBR,200008,23.9125,23.921739130434784,6.495652173913044,0.0,21.33225806451613,4.635483870967741,49266.2935483871,Ag,None,39.9485,-83.7459,no bloom
375,CBR,200009,22.97,22.162499999999998,3.3899999999999997,603.730962962963,17.39333333333333,2.7866666666666666,44727.30566666667,Ag,None,39.9485,-83.7459,bloom
376,CBR,200010,16.283333333333335,16.266666666666666,8.016666666666667,0.0,13.348387096774195,1.964516129032258,40014.08870967742,Ag,None,39.9485,-83.7459,no bloom
377,CBR,200105,19.75,16.43913043478261,3.6999999999999997,0.0,16.870967741935484,4.72258064516129,51854.594193548386,Ag,None,39.9485,-83.7459,no bloom
378,CBR,200106,23.2125,17.504761904761903,3.2047619047619045,1.925142857142857,20.35,2.7,53858.587999999996,Ag,None,39.9485,-83.7459,bloom
379,CBR,200107,25.619999999999997,23.004166666666666,3.3874999999999997,41.342,22.403225806451612,3.4451612903225803,52820.57967741935,Ag,None,39.9485,-83.7459,bloom
380,CBR,200108,26.175,24.773684210526316,1.4421052631578946,4.710636363636364,22.86774193548387,2.3096774193548386,49300.01612903226,Ag,None,39.9485,-83.7459,bloom
381,CBR,200109,21.59,21.624000000000002,5.8,0.0,17.296666666666667,1.5133333333333332,44763.776,Ag,None,39.9485,-83.7459,no bloom
382,CBR,200110,14.325,14.184999999999999,8.365,0.0,12.44516129032258,4.470967741935484,40049.936451612906,Ag,None,39.9485,-83.7459,no bloom
383,CBR,200205,16.880000000000003,15.174999999999999,8.620833333333334,0.0,14.619354838709677,5.309677419354839,51828.93516129032,Ag,None,39.9485,-83.7459,no bloom
384,CBR,200206,23.9,20.150000000000002,4.120833333333333,113.56565217391305,22.15,3.1333333333333333,53854.127,Ag,None,39.9485,-83.7459,bloom
385,CBR,200207,26.6625,23.099999999999998,2.110526315789474,63.872176470588236,24.812903225806455,1.7580645161290323,52841.677741935484,Ag,None,39.9485,-83.7459,bloom
386,CBR,200208,26.169999999999998,25.745833333333334,6.4125000000000005,874.9702258064516,24.067741935483873,1.5903225806451613,49332.08903225807,Ag,None,39.9485,-83.7459,bloom
387,CBR,200209,23.95,23.514814814814812,4.351851851851852,0.0,21.490000000000002,3.5,44802.743,Ag,None,39.9485,-83.7459,no bloom
388,CBR,200210,19.425,19.55,8.690000000000001,0.0,11.529032258064516,2.2903225806451615,40084.47903225807,Ag,None,39.9485,-83.7459,no bloom
389,CBR,200305,17.25,16.759999999999998,7.6245,0.0,15.716129032258063,4.800000000000001,51802.67032258065,Ag,None,39.9485,-83.7459,no bloom
390,CBR,200306,19.75,18.770833333333332,7.473333333333334,700.4347500825652,19.123333333333335,3.063333333333333,53850.490333333335,Ag,None,39.9485,-83.7459,bloom
391,CBR,200307,25.03,23.1125,2.7254166666666664,148.84079242291304,22.151612903225807,5.203225806451614,52861.61806451613,Ag,None,39.9485,-83.7459,bloom
392,CBR,200308,25.98,24.108695652173914,3.005217391304348,2267.2663888888947,22.55483870967742,3.574193548387097,49364.82838709677,Ag,None,39.9485,-83.7459,bloom
393,CBR,200309,22.169999999999998,21.928,5.5352,0.0,17.526666666666664,3.8633333333333337,44841.041,Ag,None,39.9485,-83.7459,no bloom
394,CBR,200310,16.625,16.35,10.782,0.0,11.529032258064515,1.6064516129032258,40120.88387096774,Ag,None,39.9485,-83.7459,no bloom
395,CBR,200405,18.2,17.221052631578946,4.883684210526316,0.0,18.661290322580644,4.425806451612903,51884.08387096775,Ag,None,39.9485,-83.7459,no bloom
396,CBR,200406,22.82,21.9875,3.109166666666667,796.0170284923076,20.41,2.3266666666666667,53864.87566666667,Ag,None,39.9485,-83.7459,bloom
397,CBR,200407,24.8625,23.900000000000002,4.1078947368421055,487.9636198481212,21.96451612903226,3.829032258064516,52799.47806451613,Ag,None,39.9485,-83.7459,bloom
398,CBR,200408,23.56,22.712,3.418,1167.63438811185,20.596774193548388,2.061290322580645,49262.29612903226,Ag,None,39.9485,-83.7459,bloom
399,CBR,200409,22.3125,18.625,6.471666666666667,1150.9019622226585,19.136666666666667,1.8033333333333335,44721.609333333334,Ag,None,39.9485,-83.7459,bloom
400,CBR,200410,16.783333333333335,16.42,5.979333333333333,0.0,12.85483870967742,2.512903225806452,40008.31290322581,Ag,None,39.9485,-83.7459,no bloom
401,CBR,200505,17.066666666666666,14.326666666666666,8.033999999999999,0.0,14.341935483870968,2.5193548387096776,51859.873225806456,Ag,None,39.9485,-83.7459,no bloom
402,CBR,200506,23.490000000000002,19.344,1.554,0.0,22.936666666666667,1.4033333333333333,53860.020333333334,Ag,None,39.9485,-83.7459,no bloom
403,CBR,200507,26.93,23.451999999999998,0.1012,0.0,24.59032258064516,1.7935483870967743,52819.08741935484,Ag,None,39.9485,-83.7459,no bloom
404,CBR,200508,25.537499999999998,23.763157894736842,1.2984210526315791,6804.4073030303025,24.248387096774195,4.551612903225807,49296.05064516129,Ag,None,39.9485,-83.7459,bloom
405,CBR,200509,23.4125,23.19,2.1399999999999997,0.0,20.613333333333333,2.3866666666666663,44758.96266666667,Ag,None,39.9485,-83.7459,no bloom
406,CBR,200605,16.583333333333332,15.733333333333333,6.585333333333334,0.0,15.161290322580646,3.0548387096774197,51834.18709677419,Ag,None,39.9485,-83.7459,no bloom
407,CBR,200606,23.330000000000002,18.258333333333333,0.8191666666666667,6591.502363636363,19.94,3.6166666666666667,53855.53433333334,Ag,None,39.9485,-83.7459,bloom
408,CBR,200607,26.46666666666667,22.650000000000002,0.10071428571428571,5242.526529411764,23.874193548387098,2.8451612903225807,52839.080322580645,Ag,None,39.9485,-83.7459,bloom
409,CBR,200608,26.3875,24.46315789473684,0.7863157894736842,0.0,24.051612903225806,2.009677419354839,49327.07258064516,Ag,None,39.9485,-83.7459,no bloom
410,CBR,200609,21.95,21.14,3.5645000000000002,0.0,17.296666666666667,3.1666666666666665,44797.15066666667,Ag,None,39.9485,-83.7459,no bloom
411,CBR,200610,18.5,17.86,6.696000000000001,0.0,10.816129032258065,4.016129032258065,40079.18129032258,Ag,None,39.9485,-83.7459,no bloom
412,CBR,200705,21.150000000000002,17.333333333333332,4.248666666666667,0.0,18.664516129032258,0.7741935483870968,51807.09032258065,Ag,None,39.9485,-83.7459,no bloom
413,CBR,200706,24.1875,20.29,2.726,0.0,22.136666666666667,3.753333333333333,53851.702000000005,Ag,None,39.9485,-83.7459,no bloom
414,CBR,200707,25.433333333333334,22.88235294117647,2.334705882352941,5308.41813148072,22.138709677419353,1.8225806451612903,52858.21,Ag,None,39.9485,-83.7459,bloom
415,CBR,200708,27.0375,24.925,1.404,0.0,25.34193548387097,2.0129032258064514,49360.035161290325,Ag,None,39.9485,-83.7459,no bloom
416,CBR,200709,23.259999999999998,22.8,2.8074999999999997,0.0,21.453333333333333,1.2966666666666666,44834.79033333333,Ag,None,39.9485,-83.7459,no bloom
417,CBR,200710,19.5,18.633333333333333,3.5693333333333332,0.0,16.561290322580643,2.9935483870967743,40116.11096774194,Ag,None,39.9485,-83.7459,no bloom
418,CBR,200805,16.575,15.895,7.737,0.0,14.619354838709677,4.464516129032258,51888.63,Ag,None,39.9485,-83.7459,no bloom
419,CBR,200806,22.94,21.668000000000003,2.6376,0.0,21.78666666666667,5.263333333333334,53865.373,Ag,None,39.9485,-83.7459,no bloom
420,CBR,200807,25.066666666666666,23.853333333333335,1.4253333333333333,0.0,23.103225806451615,2.306451612903226,52795.39935483871,Ag,None,39.9485,-83.7459,no bloom
421,CBR,200808,25.375,24.079310344827583,0.4327586206896552,23601.174533008463,23.15806451612903,1.0258064516129033,49257.15709677419,Ag,None,39.9485,-83.7459,bloom
422,CBR,200809,23.416666666666668,22.4,2.466666666666667,0.0,21.006666666666668,1.52,44715.579999999994,Ag,None,39.9485,-83.7459,no bloom
423,CBR,200810,17.866666666666667,17.52,5.511333333333334,0.0,12.651612903225805,1.0,40003.90870967742,Ag,None,39.9485,-83.7459,no bloom
424,CBR,200905,19.5,17.44,6.58,0.0,16.59032258064516,3.803225806451613,51863.554193548385,Ag,None,39.9485,-83.7459,no bloom
425,CBR,200906,24.1375,20.794999999999998,1.376,0.0,21.233333333333334,2.7266666666666666,53860.007666666665,Ag,None,39.9485,-83.7459,no bloom
426,CBR,200907,24.683333333333334,21.357142857142858,0.5178571428571429,0.0,21.074193548387097,2.116129032258064,52814.89032258065,Ag,None,39.9485,-83.7459,no bloom
427,CBR,200908,24.75,23.23,3.879,0.0,22.274193548387096,1.6580645161290322,49289.315161290324,Ag,None,39.9485,-83.7459,no bloom
428,CBR,200909,21.95,21.042105263157897,3.2463157894736843,0.0,19.39,1.73,44752.67233333333,Ag,None,39.9485,-83.7459,no bloom
429,CBR,200910,15.5,15.4,7.4159999999999995,0.0,10.63225806451613,3.835483870967742,40038.60387096774,Ag,None,39.9485,-83.7459,no bloom
430,CBR,201005,18.1125,16.479999999999997,6.183,0.0,18.06451612903226,3.990322580645161,51836.59161290323,Ag,None,39.9485,-83.7459,no bloom
431,CBR,201006,23.84,19.852,0.4988,0.0,22.94,3.936666666666667,53855.13733333334,Ag,None,39.9485,-83.7459,no bloom
432,CBR,201007,27.3,24.308000000000003,0.26039999999999996,0.0,24.95483870967742,1.467741935483871,52835.25419354839,Ag,None,39.9485,-83.7459,no bloom
433,CBR,201008,27.060000000000002,25.664,1.4552,0.0,24.870967741935484,1.4161290322580644,49320.80322580645,Ag,None,39.9485,-83.7459,no bloom
434,CBR,201009,21.7875,20.98,4.6795,0.0,20.43,1.1266666666666665,44791.712666666666,Ag,None,39.9485,-83.7459,no bloom
435,CBR,201010,16.587500000000002,15.75,7.781000000000001,0.0,13.887096774193548,0.9129032258064517,40073.61322580645,Ag,None,39.9485,-83.7459,no bloom
436,CBR,201206,25.35,17.5,0.1775,0.0,23.043333333333333,1.2466666666666666,53863.746999999996,Ag,None,39.9485,-83.7459,no bloom
437,CBR,201308,23.9,22.166666666666668,0.29,520531.8787831557,21.9741935483871,1.6516129032258065,49284.25548387096,Ag,None,39.9485,-83.7459,bloom
438,CBR,201409,24.4,21.775,0.3375,235106.1888682349,18.253333333333334,1.3766666666666665,44787.05,Ag,None,39.9485,-83.7459,bloom
439,CBR,201507,24.95,21.575,0.3125,22174.330513056044,22.177419354838708,3.3483870967741933,52850.25193548387,Ag,None,39.9485,-83.7459,bloom
440,CBR,201509,21.633333333333336,21.293333333333333,7.061333333333334,0.0,20.473333333333336,1.1966666666666668,44824.35966666667,Ag,None,39.9485,-83.7459,no bloom
441,CBR,201605,17.900000000000002,14.646666666666668,6.155333333333333,0.0,15.587096774193547,3.1741935483870964,51893.16935483871,Ag,None,39.9485,-83.7459,no bloom
442,CBR,201606,26.275,20.05,0.19,0.0,22.30666666666667,1.8766666666666667,53863.074,Ag,None,39.9485,-83.7459,no bloom
443,CBR,201607,27.7,21.52857142857143,0.10857142857142857,0.0,24.596774193548388,2.403225806451613,52788.179354838714,Ag,None,39.9485,-83.7459,no bloom
444,CBR,201608,27.175,22.78,0.525,0.0,24.516129032258064,3.770967741935484,49248.041935483874,Ag,None,39.9485,-83.7459,no bloom
445,CBR,201609,25.475,23.84,1.468,0.0,21.346666666666668,3.6100000000000003,44706.278333333335,Ag,None,39.9485,-83.7459,no bloom
446,CBR,201610,19.650000000000002,19.246666666666666,6.334,0.0,15.148387096774194,2.003225806451613,39996.17322580645,Ag,None,39.9485,-83.7459,no bloom
447,CBR,201705,18.166666666666668,16.563636363636363,6.1890909090909085,0.0,15.774193548387096,4.867741935483871,51867.673548387094,Ag,None,39.9485,-83.7459,no bloom
448,CBR,201706,22.72,20.11181818181818,0.9900000000000001,228306.27549801057,20.953333333333333,3.4166666666666665,53858.325,Ag,None,39.9485,-83.7459,bloom
449,CBR,201707,25.4,24.46666666666667,1.02,0.0,22.725806451612904,4.0935483870967735,52808.86322580645,Ag,None,39.9485,-83.7459,no bloom
450,CBR,201708,25.8,23.866666666666664,1.6666666666666667,0.0,21.009677419354837,2.4645161290322584,49280.10838709678,Ag,None,39.9485,-83.7459,no bloom
451,CBR,201709,23.075,20.175,2.305,0.0,18.89,2.1266666666666665,44744.600666666665,Ag,None,39.9485,-83.7459,no bloom
452,CBR,201710,19.65,19.25,6.44,0.0,14.116129032258065,3.358064516129032,40030.61774193548,Ag,None,39.9485,-83.7459,no bloom
453,CBR,201805,17.45,14.633333333333333,5.17,0.0,20.141935483870967,3.838709677419355,51840.75935483871,Ag,None,39.9485,-83.7459,no bloom
454,CBR,201806,27.38375,21.33818181818182,1.8863636363636365,111747.67176086477,22.05666666666667,6.613333333333333,53854.67366666666,Ag,None,39.9485,-83.7459,bloom
455,CBR,201807,26.998333333333335,21.126153846153844,0.2653846153846154,161394.18117860073,22.925806451612903,3.987096774193548,52829.37225806452,Ag,None,39.9485,-83.7459,bloom
456,CBR,201808,26.025,22.7,0.2425,0.0,22.816129032258065,4.029032258064516,49312.547419354836,Ag,None,39.9485,-83.7459,no bloom
457,CBR,201809,24.7575,21.896315789473682,2.1473684210526316,257893.6712033982,20.64333333333333,6.496666666666667,44783.44066666667,Ag,None,39.9485,-83.7459,bloom
458,CBR,201810,19.95,19.5,7.218000000000001,0.0,12.63225806451613,2.5354838709677416,40066.677741935484,Ag,None,39.9485,-83.7459,no bloom
459,NRR,198905,19.53,10.257831325301204,4.331325301204819,0.0,17.74516129032258,2.225806451612903,51064.69258064516,Ag,Weak,37.2792,-86.2469,no bloom
460,NRR,198906,24.8875,11.99090909090909,1.634848484848485,0.0,22.833333333333332,5.8066666666666675,52875.92833333334,Ag,Weak,37.2792,-86.2469,no bloom
461,NRR,198907,26.9,15.16904761904762,0.48452380952380947,0.0,25.061290322580643,5.016129032258065,51950.69741935484,Ag,Weak,37.2792,-86.2469,no bloom
462,NRR,198908,27.325,17.3044776119403,0.07313432835820896,0.0,24.738709677419354,3.293548387096774,48777.055806451615,Ag,Weak,37.2792,-86.2469,no bloom
463,NRR,198909,25.0125,17.867164179104478,0.47164179104477616,0.0,20.743333333333332,4.0633333333333335,44662.134333333335,Ag,Weak,37.2792,-86.2469,no bloom
464,NRR,198910,17.77,16.344444444444445,4.064197530864197,0.0,14.85483870967742,2.9419354838709677,40379.75096774194,Ag,Weak,37.2792,-86.2469,no bloom
465,NRR,199005,17.6125,10.066153846153846,6.22,0.0,17.596774193548388,5.803225806451613,51042.37774193548,Ag,Weak,37.2792,-86.2469,no bloom
466,NRR,199006,24.2125,13.93235294117647,2.9215686274509802,0.0,23.756666666666668,2.5866666666666664,52870.96833333334,Ag,Weak,37.2792,-86.2469,no bloom
467,NRR,199007,27.410000000000004,14.382716049382717,0.7647058823529411,0.0,25.60967741935484,2.4935483870967743,51967.82967741935,Ag,Weak,37.2792,-86.2469,no bloom
468,NRR,199008,27.3875,14.98955223880597,0.48208955223880595,0.0,24.967741935483872,2.487096774193548,48805.92387096774,Ag,Weak,37.2792,-86.2469,no bloom
469,NRR,199009,25.125,15.140298507462687,0.6417910447761194,0.0,22.353333333333335,3.603333333333333,44695.920333333335,Ag,Weak,37.2792,-86.2469,no bloom
470,NRR,199010,18.97,15.274666666666665,2.828,0.0,14.919354838709678,2.7580645161290325,40411.57967741935,Ag,Weak,37.2792,-86.2469,no bloom
471,NRR,199105,22.1,11.55735294117647,5.0661764705882355,0.0,21.506451612903227,5.703225806451614,51017.91741935484,Ag,Weak,37.2792,-86.2469,no bloom
472,NRR,199106,26.7625,12.406557377049179,2.761764705882353,0.0,23.95,3.183333333333333,52866.35633333333,Ag,Weak,37.2792,-86.2469,no bloom
473,NRR,199107,29.439999999999998,12.685365853658537,0.6816326530612244,0.0,26.18064516129032,1.9806451612903226,51986.14806451613,Ag,Weak,37.2792,-86.2469,no bloom
474,NRR,199108,27.985714285714288,13.7546875,0.7859375000000001,0.0,25.238709677419354,2.7903225806451615,48834.697096774195,Ag,Weak,37.2792,-86.2469,no bloom
475,NRR,199109,25.639999999999997,15.001249999999999,1.2225,0.0,21.740000000000002,2.0066666666666664,44731.65933333334,Ag,Weak,37.2792,-86.2469,no bloom
476,NRR,199110,17.275,14.261290322580644,2.8096774193548386,0.0,16.16774193548387,1.8451612903225805,40443.43387096774,Ag,Weak,37.2792,-86.2469,no bloom
477,NRR,199205,19.466666666666665,10.797916666666666,4.147916666666666,0.0,17.703225806451613,4.535483870967742,51089.73645161291,Ag,Weak,37.2792,-86.2469,no bloom
478,NRR,199206,24.2375,14.762295081967213,0.4639344262295082,0.0,21.696666666666665,3.44,52879.093,Ag,Weak,37.2792,-86.2469,no bloom
479,NRR,199207,26.525,17.5265625,0.1171875,1257.0648624809876,25.216129032258067,5.006451612903225,51930.65967741935,Ag,Weak,37.2792,-86.2469,bloom
480,NRR,199208,26.05,19.90875,0.14250000000000002,721.3877539359817,22.53548387096774,2.383870967741936,48740.92032258065,Ag,Weak,37.2792,-86.2469,bloom
481,NRR,199209,23.96666666666667,19.291666666666668,0.06874999999999999,604.7870823197616,20.423333333333336,5.24,44624.578,Ag,Weak,37.2792,-86.2469,bloom
482,NRR,199210,18.85,18.114285714285714,1.0936507936507938,0.0,14.606451612903227,1.0064516129032257,40341.32419354839,Ag,Weak,37.2792,-86.2469,no bloom
483,NRR,199305,19.866666666666667,9.375510204081632,4.761224489795919,0.0,18.761290322580646,3.9741935483870967,51067.05225806452,Ag,Weak,37.2792,-86.2469,no bloom
484,NRR,199306,25.175,11.73728813559322,1.1016949152542372,1420.8329999999999,23.57,3.4099999999999997,52874.62333333333,Ag,Weak,37.2792,-86.2469,bloom
485,NRR,199307,29.0625,12.38358208955224,0.38358208955223877,789.7377,27.84193548387097,1.2838709677419353,51946.87870967742,Ag,Weak,37.2792,-86.2469,bloom
486,NRR,199308,28.57,12.759036144578314,0.41325301204819276,272.472875,25.55483870967742,3.8870967741935485,48771.783870967745,Ag,Weak,37.2792,-86.2469,bloom
487,NRR,199309,24.325,12.812121212121212,0.6696969696969698,0.0,20.016666666666666,4.546666666666667,44657.11633333333,Ag,Weak,37.2792,-86.2469,no bloom
488,NRR,199310,18.0,11.9578125,1.7234375,0.0,13.961290322580645,3.4935483870967743,40375.21064516129,Ag,Weak,37.2792,-86.2469,no bloom
489,NRR,199405,19.4,12.711764705882352,3.750980392156863,0.0,17.693548387096776,2.229032258064516,51044.08483870967,Ag,Weak,37.2792,-86.2469,no bloom
490,NRR,199406,25.4125,12.808823529411764,1.0441176470588236,0.0,25.28666666666667,3.3633333333333337,52869.52966666667,Ag,Weak,37.2792,-86.2469,no bloom
491,NRR,199407,27.266666666666666,13.325999999999999,0.306,0.0,25.061290322580643,4.764516129032258,51964.61225806452,Ag,Weak,37.2792,-86.2469,no bloom
492,NRR,199408,24.9625,13.066176470588236,0.3941176470588235,0.0,24.741935483870968,2.738709677419355,48801.30935483871,Ag,Weak,37.2792,-86.2469,no bloom
493,NRR,199409,22.3625,12.753030303030304,0.7727272727272727,0.0,20.55,2.6533333333333333,44692.22666666667,Ag,Weak,37.2792,-86.2469,no bloom
494,NRR,199410,17.580000000000002,13.454666666666666,1.8466666666666667,0.0,15.629032258064516,2.864516129032258,40407.88161290323,Ag,Weak,37.2792,-86.2469,no bloom
495,NRR,199505,17.05,10.47313432835821,3.392537313432836,0.0,19.048387096774192,6.199999999999999,51019.947096774195,Ag,Weak,37.2792,-86.2469,no bloom
496,NRR,199506,23.95,14.867164179104478,0.7238805970149254,1841.5400202634285,23.123333333333335,3.52,52865.301,Ag,Weak,37.2792,-86.2469,bloom
497,NRR,199507,26.18,15.222784810126582,0.18607594936708863,42.882432573222225,26.006451612903227,4.225806451612903,51982.40967741935,Ag,Weak,37.2792,-86.2469,bloom
498,NRR,199508,27.3375,15.853125,0.24531250000000002,43.793814433,27.229032258064517,2.2774193548387096,48830.254516129025,Ag,Weak,37.2792,-86.2469,bloom
499,NRR,199509,22.475,15.9140625,0.8359375,0.0,20.58,3.0399999999999996,44727.841,Ag,Weak,37.2792,-86.2469,no bloom
500,NRR,199510,17.6,15.075,1.575,0.0,15.329032258064515,4.858064516129032,40440.75290322581,Ag,Weak,37.2792,-86.2469,no bloom
501,NRR,199605,18.1625,11.549999999999999,5.486363636363636,0.0,20.4741935483871,4.929032258064517,51091.92548387097,Ag,Weak,37.2792,-86.2469,no bloom
502,NRR,199606,22.9,14.129850746268657,1.6865671641791045,0.0,23.41,4.793333333333334,52878.246333333336,Ag,Weak,37.2792,-86.2469,no bloom
503,NRR,199607,24.79,15.172619047619047,0.6309523809523809,0.0,24.480645161290322,6.125806451612903,51926.761935483875,Ag,Weak,37.2792,-86.2469,no bloom
504,NRR,199608,24.98,16.072289156626507,0.7075757575757576,0.0,24.41290322580645,2.0516129032258066,48736.997741935484,Ag,Weak,37.2792,-86.2469,no bloom
505,NRR,199609,21.85,15.993975903614459,1.3863636363636365,0.0,20.096666666666668,6.510000000000001,44620.07,Ag,Weak,37.2792,-86.2469,no bloom
506,NRR,199610,18.1,16.36470588235294,2.1,0.0,15.251612903225807,2.5903225806451613,40338.81967741935,Ag,Weak,37.2792,-86.2469,no bloom
507,NRR,199705,14.35,10.120588235294118,4.591176470588235,0.0,16.31290322580645,4.880645161290323,51069.57483870968,Ag,Weak,37.2792,-86.2469,no bloom
508,NRR,199706,19.85,11.701176470588235,1.9552941176470586,0.0,21.45,6.906666666666666,52873.990666666665,Ag,Weak,37.2792,-86.2469,no bloom
509,NRR,199707,25.275,13.601492537313431,0.46119402985074626,0.0,25.58709677419355,1.5225806451612904,51943.89,Ag,Weak,37.2792,-86.2469,no bloom
510,NRR,199708,22.575,13.305882352941175,0.7808823529411765,0.0,23.796774193548387,2.616129032258064,48768.43677419355,Ag,Weak,37.2792,-86.2469,no bloom
511,NRR,199709,20.5375,13.098484848484848,1.9937500000000001,0.0,21.023333333333333,2.183333333333333,44653.56366666666,Ag,Weak,37.2792,-86.2469,no bloom
512,NRR,199710,15.4375,12.844444444444445,2.1507936507936507,0.0,15.141935483870967,2.203225806451613,40372.890967741936,Ag,Weak,37.2792,-86.2469,no bloom
513,NRR,199805,17.625,8.964705882352941,5.502941176470588,0.0,21.0258064516129,5.390322580645161,51046.7964516129,Ag,Weak,37.2792,-86.2469,no bloom
514,NRR,199806,21.875,12.418181818181818,1.0545454545454545,17.041953373729083,23.970000000000002,3.8233333333333333,52869.50233333334,Ag,Weak,37.2792,-86.2469,bloom
515,NRR,199807,23.6125,13.827941176470588,0.6720588235294118,0.0,25.309677419354838,3.338709677419355,51962.02419354839,Ag,Weak,37.2792,-86.2469,no bloom
516,NRR,199808,22.64,14.480722891566266,0.7650602409638554,83.9418663946966,25.796774193548387,0.6225806451612903,48797.16612903225,Ag,Weak,37.2792,-86.2469,bloom
517,NRR,199809,20.6,14.3671875,1.0078125,134.7258297258297,24.823333333333334,1.3066666666666669,44688.41066666667,Ag,Weak,37.2792,-86.2469,bloom
518,NRR,199810,16.3625,13.957142857142857,1.584126984126984,0.0,16.69677419354839,2.1096774193548384,40404.45129032258,Ag,Weak,37.2792,-86.2469,no bloom
519,NRR,199905,22.557142857142857,10.128070175438596,5.571929824561404,0.0,20.04516129032258,1.7516129032258063,51022.04387096775,Ag,Weak,37.2792,-86.2469,no bloom
